folder,value,photo_name,photo_name_length
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01451.JPG,KP_TC_01451.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01452.JPG,KP_TC_01452.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01453.JPG,KP_TC_01453.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01454.JPG,KP_TC_01454.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01455.JPG,KP_TC_01455.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01456.JPG,KP_TC_01456.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01457.JPG,KP_TC_01457.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01458.JPG,KP_TC_01458.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01459.JPG,KP_TC_01459.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01460.JPG,KP_TC_01460.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01461.JPG,KP_TC_01461.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01462.JPG,KP_TC_01462.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01463.JPG,KP_TC_01463.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01464.JPG,KP_TC_01464.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01465.JPG,KP_TC_01465.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01466.JPG,KP_TC_01466.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01467.JPG,KP_TC_01467.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01468.JPG,KP_TC_01468.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01469.JPG,KP_TC_01469.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01470.JPG,KP_TC_01470.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01471.JPG,KP_TC_01471.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01472.JPG,KP_TC_01472.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01473.JPG,KP_TC_01473.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01475.JPG,KP_TC_01475.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01476.JPG,KP_TC_01476.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01477.JPG,KP_TC_01477.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01478.JPG,KP_TC_01478.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01479.JPG,KP_TC_01479.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01480.JPG,KP_TC_01480.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01481.JPG,KP_TC_01481.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01482.JPG,KP_TC_01482.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01483.JPG,KP_TC_01483.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01484.JPG,KP_TC_01484.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01485.JPG,KP_TC_01485.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01486.JPG,KP_TC_01486.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01487.JPG,KP_TC_01487.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01488.JPG,KP_TC_01488.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01489.JPG,KP_TC_01489.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01490.JPG,KP_TC_01490.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01491.JPG,KP_TC_01491.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01492.JPG,KP_TC_01492.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01493.JPG,KP_TC_01493.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01494.JPG,KP_TC_01494.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01495.JPG,KP_TC_01495.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01496.JPG,KP_TC_01496.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01497.JPG,KP_TC_01497.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01498.JPG,KP_TC_01498.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01499.JPG,KP_TC_01499.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01500.JPG,KP_TC_01500.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01501.JPG,KP_TC_01501.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01502.JPG,KP_TC_01502.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01503.JPG,KP_TC_01503.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01504.JPG,KP_TC_01504.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/KP_TC_01505.JPG,KP_TC_01505.JPG,15
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01102_road.JPG,TC_01102_road.JPG,17
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01103_upstream.JPG,TC_01103_upstream.JPG,21
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01104.JPG,TC_01104.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01105.JPG,TC_01105.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01106.JPG,TC_01106.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01107.JPG,TC_01107.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01108.JPG,TC_01108.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01109_inlet.JPG,TC_01109_inlet.JPG,18
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01110.JPG,TC_01110.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01111.JPG,TC_01111.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01112_barrel.JPG,TC_01112_barrel.JPG,19
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01113.JPG,TC_01113.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01114.JPG,TC_01114.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01115.JPG,TC_01115.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01116.JPG,TC_01116.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01117.JPG,TC_01117.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01118.JPG,TC_01118.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01119.JPG,TC_01119.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01120.JPG,TC_01120.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01121.JPG,TC_01121.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01122.JPG,TC_01122.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01123.JPG,TC_01123.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01124_outlet.JPG,TC_01124_outlet.JPG,19
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01125_downstream.JPG,TC_01125_downstream.JPG,23
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01126.JPG,TC_01126.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01127.JPG,TC_01127.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01128.JPG,TC_01128.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01129.JPG,TC_01129.JPG,12
14000798,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/14000798/TC_01130.JPG,TC_01130.JPG,12
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00001_road.JPG,KP_TC_00001_road.JPG,20
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00002_upstream.JPG,KP_TC_00002_upstream.JPG,24
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00003_inlet.JPG,KP_TC_00003_inlet.JPG,21
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00004.JPG,KP_TC_00004.JPG,15
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00005_barrel.JPG,KP_TC_00005_barrel.JPG,22
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00006.JPG,KP_TC_00006.JPG,15
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00007.JPG,KP_TC_00007.JPG,15
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00008_outlet.JPG,KP_TC_00008_outlet.JPG,22
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00009.JPG,KP_TC_00009.JPG,15
1805531,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805531/KP_TC_00010_downstream.JPG,KP_TC_00010_downstream.JPG,26
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00011_road.JPG,KP_TC_00011_road.JPG,20
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00012_upstream.JPG,KP_TC_00012_upstream.JPG,24
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00013_inlet.JPG,KP_TC_00013_inlet.JPG,21
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00014_downstream.JPG,KP_TC_00014_downstream.JPG,26
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00015_outlet.JPG,KP_TC_00015_outlet.JPG,22
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00016_barrel.JPG,KP_TC_00016_barrel.JPG,22
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00017.JPG,KP_TC_00017.JPG,15
1805529,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1805529/KP_TC_00018.JPG,KP_TC_00018.JPG,15
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00019_road.JPG,KP_TC_00019_road.JPG,20
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00022_upstream.JPG,KP_TC_00022_upstream.JPG,24
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00023_inlet.JPG,KP_TC_00023_inlet.JPG,21
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00024_barrel.JPG,KP_TC_00024_barrel.JPG,22
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00025.JPG,KP_TC_00025.JPG,15
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00026_outlet.JPG,KP_TC_00026_outlet.JPG,22
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00027_downstream.JPG,KP_TC_00027_downstream.JPG,26
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00028.JPG,KP_TC_00028.JPG,15
2021083150,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/2021083150/KP_TC_00029.JPG,KP_TC_00029.JPG,15
1800049,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800049/KP_TC_00030_road.JPG,KP_TC_00030_road.JPG,20
1800049,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800049/KP_TC_00031_upstream.JPG,KP_TC_00031_upstream.JPG,24
1800049,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800049/KP_TC_00032_inlet.JPG,KP_TC_00032_inlet.JPG,21
1800049,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800049/KP_TC_00033_downstream.JPG,KP_TC_00033_downstream.JPG,26
1800049,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800049/KP_TC_00034_outlet.JPG,KP_TC_00034_outlet.JPG,22
1800049,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800049/KP_TC_00035_barrel.JPG,KP_TC_00035_barrel.JPG,22
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5382_road.JPG,IMG_5382_road.JPG,17
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5383.JPG,IMG_5383.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5384_inlet.JPG,IMG_5384_inlet.JPG,18
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5385.JPG,IMG_5385.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5386.JPG,IMG_5386.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5387.JPG,IMG_5387.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5388_upstream.JPG,IMG_5388_upstream.JPG,21
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5389.JPG,IMG_5389.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5390.JPG,IMG_5390.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5391.JPG,IMG_5391.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5392.JPG,IMG_5392.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5393.JPG,IMG_5393.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5394.JPG,IMG_5394.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5395.JPG,IMG_5395.JPG,12
1800050,C:/Users/allan/OneDrive/New_Graph/Current/2021-034-hctf-bulkley-fish-passage/scripts/fish_passage_skeena_2021_reporting/data/photos/1800050/IMG_5396.JPG,IMG_5396.JPG,12
